"ii" "jj" "X1" "X2" "X3" "X4" "X5" "X6" "X31" "X32" "X33" "X34" "X35" "X36"
"347" 12 3 0.899 0.757 0.798 1.105 0.905 0.744 1.51679784020698 1.65710346735217 1.57329974102156 1.35167080557404 1.69557993734104 1.6602110197829
"348" 12 4 1.563 1.85 1.922 1.863 2.412 1.92 1.52439695792084 1.80779914384791 2.4253926669367 1.85710543354566 1.89067917410574 1.76142889776431
"349" 12 5 0.914 0.967 0.943 1 0.997 1.023 1.48401930160343 1.71020009782707 1.72714132149209 1.50773863526620 1.72396026394780 1.66221812715138
"350" 12 6 1.988 1.583 2.23 0.896 1.832 1.429 1.93598040004284 1.58150647634261 2.02032128217798 2.05357199471939 1.89188813096655 1.74906981722133
"351" 12 7 1.333 1.372 1.193 1.525 1.223 1.201 1.41867671753054 1.63777913594598 1.63260986261653 1.97493894223953 1.73795390558892 1.39137348132282
"352" 12 8 1.675 2.014 1.886 1.809 1.555 0.986 1.37645806790707 1.73821799643902 1.79927204226867 1.70638305290526 1.59192606628719 1.94523007152525
"353" 12 9 1.6 1.483 1.393 1.368 1.16 1.071 1.17227501340275 1.48837208951888 1.83741571244896 1.72422319232653 1.77217271271549 1.64437152327499
"354" 12 10 0.288 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.0041222555253 1.29304832065460 1.36702831537025 1.37463940903634 1.49466602168313 1.32724436877560
"355" 12 11 1.648 1.545 1.468 1.18 1.223 0.821 1.16318840844644 1.13895849249639 1.37770194937062 1.32577771600911 1.61603128767851 1.65325105660507
"356" 12 12 0.262 0.128 0.073 0.0710000000000002 0.183 0.0819999999999999 0.83327113524721 0.892521811919553 1.28852543754673 1.21106002519129 1.31832485855497 1.35107990365381
"357" 13 1 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.34479659135258 1.54848592783807 1.51654580462701 1.60525848964984 1.26762505897145 0.944139250669395
"358" 13 2 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.42784294343328 1.09261999915835 1.16225109401121 1.45076285122305 1.24497951901031 1.45184633087319
"359" 13 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.36709123252029 1.32857304698709 1.05725116450493 1.47534295143698 1.495329661256 1.52016477424021
"360" 13 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.19299713197408 1.85446756675587 1.34149262842705 1.25012919960965 1.26908511849006 1.32917294832687
"361" 13 5 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.30738243697531 1.40023249496248 1.21005494345280 1.45535890797948 1.40432812712045 1.08023464624215
"362" 13 6 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.98493771763634 1.32215794188463 1.76715014917142 1.38378398641578 1.37127073037229 1.25896499366676
"363" 13 7 1.463 1.258 1.183 1.149 1.128 0.66 1.45595131972652 1.52071539334882 1.80657035547877 1.67862564112021 1.35637646381826 1.53645992852069
"364" 13 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.977813356988407 1.15163644877648 1.13719156607587 1.13160991787760 1.66648710718276 1.11738533575818
"365" 13 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.853179695748647 1.30353183903453 1.25724974502779 1.40483132866332 1.33125583467944 1.34360986293797
"366" 13 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.03040621268752 1.17773436174055 1.24692307031428 1.41286991435865 1.27825861385269 1.41014684264932
"367" 13 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.461278997344978 0.788201518784255 0.876204280381517 1.20285273456967 1.38447749707067 1.18793151268
"368" 13 12 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.593786696298583 1.06329935605779 1.04690657347339 1.17328697220288 1.27090102514150 1.51657881392584
"369" 14 1 1.286 1.278 1.046 1.384 1.128 1.16 1.8110150787273 1.82560390744194 1.87922331781721 1.64914845305127 1.26496911989590 1.56811217309603
"370" 14 2 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.172 0.993150621469336 1.11919582854817 1.44134321015394 1.25545681882053 1.47397925806057 1.23096458169696
"371" 14 3 2.16 2.151 1.676 2.407 2.223 1.551 1.77234246368469 1.56199749289552 1.89045871774694 2.13293682961706 2.1224924235374 1.46679521714558
"372" 14 4 0.621 0.513 0.665 0.825 0.862 1.138 1.85282133447553 1.37992665904030 1.37451693636769 1.46516947680746 1.55306866258165 1.64442378755943
"373" 14 5 1.045 0.897 1.105 0.648 0.755 0.791 1.48712087911335 1.33079160315946 1.68220849100294 1.53950969685539 1.26537841653596 1.55112100886501
"374" 14 6 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.11563012566517 1.63761282276084 1.30824397108360 1.33202818018929 1.24378226187648 1.31701692779715
"375" 14 7 0.899 0.74 0.916 0.825 1.171 0.947 1.19459646818391 1.53567761912944 1.52227701143368 1.22096031540868 1.64911696417820 1.59396105060055
"376" 14 8 1.07 0.706 1.234 0.7 1.223 0.921 1.17954405500624 1.14317912123287 1.34103647057887 1.77414572313059 1.39706964716262 1.44253256768044
"377" 14 9 1.378 1.673 1.827 1.933 2.185 2.177 1.39998973106746 1.50712721996952 1.75808641851269 1.75920258449782 1.87276696515792 2.015135170673
"378" 14 10 0.694 0.706 0.61 0.825 0.817 1.047 1.07792629516057 1.21765121115648 1.41929647873106 1.39110863217243 1.55611614025777 1.72930013467499
"379" 14 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.509280688877572 0.655863913178285 1.04304213999463 1.27418246786144 1.11508120559626 1.49077454395925
"380" 14 12 1.008 0.897 0.665 1.159 0.817 0.791 1.04272614873484 1.04343086765066 1.16463371020401 1.44651044758027 1.63856831481428 1.49226611412311
"381" 15 1 0.0550000000000002 0.723 0.0550000000000002 0.161 0.0550000000000002 0.0550000000000002 1.39417738689578 1.74849662378274 1.27900024055359 1.01297499113470 1.29031652885484 1.45557255508646
"382" 15 2 0.412 0.376 0.51 0.343 0.265 0.488 1.08850810238863 1.46430382425882 1.35408687084478 1.55135785499306 1.27007794527986 1.27826117000297
"383" 15 3 0.314 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.90810840347233 1.36459274836019 1.45335313780366 1.52111963899765 1.06559093140036 1.20902829578503
"384" 15 4 0.87 1.287 1.349 1.554 1.203 1.232 1.29500075747688 1.43553931036006 1.54924763125949 1.71512166088802 1.65721041499609 1.73366053312549
"385" 15 5 1.183 1.66 1.284 2.026 1.203 1.529 1.20189235836857 1.70331402173522 1.63659825295178 1.57112158063868 1.64776684850330 1.81323494429933
"386" 15 6 1.804 1.888 1.843 1.77 1.956 2.089 1.88366532616737 1.65512266330569 1.72423669335990 1.65610897060976 1.80695967774038 1.91557776254381
"387" 15 7 1.045 1.045 0.93 0.962 1.047 0.934 1.37087093964492 1.38657885230497 1.13887258239565 1.52497558012603 1.58375964771928 1.75749299353171
"388" 15 8 0.583 0.424 0.25 0.537 0.598 0.694 0.847151298980084 0.93188537409202 1.52428652726567 1.12907353983814 1.3058753841861 1.43359974455503
"389" 15 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.79470486767525 1.07114313078346 1.10524343458450 1.19847412633480 1.37830446828145 1.32732980319425
"390" 15 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.762030381249797 1.04831325438497 1.02229803759739 1.23899253961996 1.38719268473411 1.19769572088079
"391" 15 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.376619277283908 0.811023577029042 1.09995777729114 0.99103348517789 1.40593547341913 1.26265901283266
"392" 15 12 2.264 2.529 2.682 2.425 1.87 1.421 1.14055490584615 1.42991827966418 1.67270547998518 1.93780287260783 1.68843590391591 1.67444585257233
"393" 16 1 0.412 0.3 0.0550000000000002 0.537 0.291 0.33 1.53649461190891 1.28133228322990 0.959333614587519 1.42035226864447 1.53350020438365 1.24432378111163
"394" 16 2 0.206 0.128 0.0550000000000002 0.102000000000000 0.154 0.2 1.26288616340705 1.16452090145802 1.43200273460824 1.2129194464544 1.19245688425775 1.26285366129998
"395" 16 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.18276684679677 1.34554694036746 1.46296922202111 1.03981535827816 1.20417206607884 1.13731032160983
"396" 16 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.894611494140598 1.06848173342034 1.23271021698441 1.30636786481310 1.39900637276379 1.17798499227597
"397" 16 5 0.177 0.218 0.105 0.243 0.239 0.254 1.07210938228460 1.19660551660244 0.956601522380714 1.33402212866515 1.43704912281399 1.41228995579359
"398" 16 6 0.64 0.67 0.446 0.434 0.341 0.488 1.06878741239260 1.23513853423118 1.18614980902530 1.32643257940249 1.40377635966254 1.53779588997713
"399" 16 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.855222458623605 0.712078628765949 1.15107352711825 1.23270639753766 1.46992152432308 1.18558142775959
"400" 16 8 1.105 0.821 0.996 0.594 0.412 0.568 0.843477307512039 1.47330038239358 1.1094429613534 1.20863968822012 1.29619761359206 1.33233888649899
"401" 16 9 2.946 2.897 2.906 2.5 2.219 2.343 1.57692230087678 1.65630306738127 1.81250638890261 1.93165229621508 1.84185092468195 1.89374716965174
"402" 16 10 1.396 1.59 1.468 1.24 1.301 1.127 1.13305433277630 1.20692233177466 1.44829642047824 1.58478782145859 1.45105665034067 1.80570367462133
"403" 16 11 0.856 1.032 1.139 1.384 1.233 1.071 0.75451904379596 1.12448520389416 1.09807137472566 1.62944145978411 1.48570023119689 1.49850814826655
"404" 16 12 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.495649652496938 0.713711004967583 1.09606562945870 1.04615858456665 1.19536328247110 1.13814172445652
"405" 17 1 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 1.05955747952099 0.873453359486478 1.24834000540250 1.45652741984390 1.17453378108070 1.43272287791563
"406" 17 2 0.676 0.688 0.682 0.497 0.722 0.744 1.13143785703747 1.49601082288632 1.31219760090643 1.25978131113555 1.39968314587950 1.64757962468491
"407" 17 3 0.314 0.096 0.0550000000000002 0.269 0.093 0.305 1.209319124148 1.34456046703911 0.96427534294598 1.22301523018156 1.13244187553384 1.32934437421760
"408" 17 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.8398056653983 1.08206033777793 1.21326209226942 1.34583308149706 1.15194202793348 1.51458530260605
"409" 17 5 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.904770265689352 0.772317648966289 1.17240582422355 1.31969345304753 1.32093141005518 1.32969744744698
"410" 17 6 1.162 1.032 0.902 0.854 0.54 0.529 1.10603928340697 1.15591299825274 1.325744812109 1.46122310948091 1.50292442076851 1.44447733249063
"411" 17 7 2.164 1.117 1.183 0.936 1.105 1.035 1.01127056218597 1.2333588108176 1.39466153333863 1.61290011407139 1.40972215393947 1.70847368185125
"412" 17 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.986465266772615 0.633688308435882 0.902529093645078 1.08900258438282 1.12024572227240 0.906919426709338
"413" 17 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.605658431486895 0.806644968794168 1.09378474850192 1.13043177569215 1.18787952768305 1.09347299615596
"414" 17 10 0.84 0.67 0.734 1.127 0.499 0.568 0.729432084255861 0.991038132795546 1.26025428243494 1.2666054938485 1.53854489298556 1.26095854831088
"415" 17 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.354 0.596545148155493 0.557891185422349 1.07026135949211 1.01632291184763 1.11442557816531 0.926758282371082
"416" 17 12 1.333 1.057 0.446 1.012 0.412 0.0819999999999999 0.814911573915654 1.12039925276083 0.944521964328572 1.29401963302108 1.11550271241994 1.12514958392406
"417" 18 1 1.045 1.216 0.93 1.22 1.223 1.261 0.96034174363735 1.45566237939487 1.63587700286736 1.46497249367279 1.74489521963801 1.70558115048804
"418" 18 2 1.688 1.786 1.643 1.426 1.665 1.484 1.56091157809543 1.48231741735299 1.49529843866052 1.55152630998222 1.88238260718034 1.76434033954839
"419" 18 3 1.988 2.204 2.116 2.119 1.956 1.91 1.62942725615992 1.3969254637395 1.63123802906645 1.6291828699814 1.75142998130368 1.99577520117931
"420" 18 4 1.162 1.216 1.451 0.748 1.022 1.335 1.13493937257913 1.35767821885499 1.61415963419833 1.27262921530988 1.73971247115336 1.70133284392099
"421" 18 5 0.87 0.821 0.916 0.434 0.997 0.947 0.7308898267135 1.19102615630814 1.42567711432547 1.34200673130212 1.53639740680979 1.50921405097670
"422" 18 6 1.556 1.515 1.312 1.409 1.611 1.28 1.02489064595848 1.28615866723692 1.44132110242474 1.64264586765967 1.67730377295623 1.61677555721016
"423" 18 7 1.887 1.981 2.033 1.809 1.678 1.614 1.16343798091091 1.3909211661354 1.75084666235349 1.49051283901595 1.81015194619608 1.71132613124593
"424" 18 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.354443672541505 0.670510530679491 0.914777893812525 0.996198001854024 0.822080356169216 1.19859908284466
"425" 18 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0710000000000002 0.0550000000000002 0.143000000000000 0.5327261498468 0.85312646081923 0.943241093811347 1.05499979976231 0.996771357377338 1.55745399291257
"426" 18 10 1.256 1.399 1.34 1.473 1.87 1.387 0.887340934199736 1.19480266456019 1.12596825069936 1.65328185935059 1.50604740678108 1.68643476526126
"427" 18 11 0.0550000000000002 0.513 0.223 0.594 0.0550000000000002 0.66 0.312206040084706 0.9469378399371 0.854157720180983 1.09962478585815 0.726062127477359 1.04234676081591
"428" 18 12 0.117 0.273 0.0550000000000002 0.412 0.211 0.2 0.642482317478382 0.652055278688956 0.819353844119202 0.944058787617288 1.02990759392217 1.39638735503558
"429" 19 1 0.995 1.184 0.93 1.19 1.611 0.791 1.18914884888970 1.57528253359964 1.31071819262632 1.69669552659787 1.78539841869776 1.56110224496688
"430" 19 2 2.227 2.101 1.957 2.103 2.294 1.858 1.37334134933095 1.46896284516832 1.60254910886711 1.94809503019933 1.95815451806304 1.69785116501211
"431" 19 3 2.733 2.573 2.755 2.218 2.003 2.166 1.29291878425498 1.58456844136631 1.69122370839695 1.75513145439437 1.98367379829804 1.70239941206931
"432" 19 4 0.435 0.757 0.628 0.666 0.985 0.775 0.883050396602204 1.23649425199720 1.11234144801639 1.56128779240030 1.55734708899808 1.66593700519215
"433" 19 5 0.694 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.722 0.423 0.883303804013871 0.98600525516767 1.09491900996024 1.18456171084381 1.38728334858516 1.65495847223183
"434" 19 6 0.522 0.534 0.51 0.497 0.579 0.529 0.737709265901661 1.00980930665008 1.23882098737034 1.26463731517557 1.353653821555 1.24405989903708
"435" 19 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.588905101669595 0.981942385102187 0.840202434159937 1.24557565434914 1.20332991784867 1.56394956472664
"436" 19 8 0.728 0.867 0.468 0.987 0.972 0.33 0.579263140303552 0.894519606129833 0.921107319973225 0.937829199677049 1.35079744406604 1.29667710714031
"437" 19 9 0.0550000000000002 0.128 0.073 0.161 0.341 0.254 0.590372119366276 0.71710376165089 0.857091128041746 0.875908323742365 1.50288570852562 1.45557329205387
"438" 19 10 1.694 1.833 1.907 1.18 1.399 1.627 1.02918894779398 1.01214473114435 1.56331666768394 1.1576609001882 1.57015289608182 1.70126093600616
"439" 19 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.66 0.599849476083228 0.56304817739851 0.738416139813414 0.554618202674711 0.747876199385453 1.52621963296677
"440" 19 12 2.054 1.925 1.821 1.894 1.758 1.764 0.941253505870997 1.08750684100951 1.10681993015926 1.30622846551836 1.67893820242566 1.89581921473733
"441" 20 1 0.234 0.189 0.195 0.497 0.478 0.775 1.08874932272045 0.958939741991271 1.33351832548276 1.42985369885961 1.45010213776725 1.60000713285303
"442" 20 2 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.66602759425523 0.915579521166974 1.28162158290060 1.28301313401087 1.17112119070226 1.32745503167778
"443" 20 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.638469190542091 0.769072611910102 1.04031511567230 1.37313483383070 1.08042794286069 1.15128459787284
"444" 20 4 0.458 0.4 0.0550000000000002 0.412 0.154 4.254 0.882086185417214 0.84448387457288 1.25122864248699 1.30566853588924 1.43652058851489 1.14598309016494
"445" 20 5 1.634 1.433 1.224 1.22 1.381 5.28 1.1356701395467 1.24860721418558 1.34205111626877 1.41215974794735 1.84213673657666 1.49610265602425
"446" 20 6 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 4.055 0.600550385041421 0.883302424404758 0.970441196033841 1.08737752970806 1.03056368563981 1.33573330021124
"447" 20 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.708023566154819 0.599544146477245 1.05838497246834 1.06610733278507 1.46724792594801 1.22468943012332
"448" 20 8 1.503 1.719 1.87 1.899 2.048 1.9 0.804393836105451 1.01471284495562 0.979049099385056 1.45277726757392 1.65468025132479 1.73307928844995
"449" 20 9 0.778 0.939 1.009 0.594 1.562 0.76 0.647847187741818 0.844510465629591 0.898314560647143 1.41045634478988 1.69106285144586 1.35254996739989
"450" 20 10 0.412 0.273 0.25 0.455 0.341 0.305 0.403670653004765 0.874292839187178 0.690323682714895 1.14248039985060 1.22194751743285 1.31421370138018
"451" 20 11 0.0550000000000002 0.128 0.105 0.189 0.211 0.305 0.368832118866265 0.518811993846575 0.348507916645251 0.603754213838779 1.26401333749970 1.18374433613139
"452" 20 12 1.495 1.792 2.456 1.642 0.972 0.548 0.81045420786617 0.86966896450482 1.23686066725021 1.45936421126981 1.53119882516555 1.36991914217012
"453" 21 1 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.674975919649609 1.12480588063976 1.19929453727516 1.26787503942936 1.36723430140033 1.23301318917074
"454" 21 2 2.345 2.268 2.149 2.551 2.298 2.181 1.27450884177133 1.69299905784232 1.72366822386024 1.76681079766350 1.88728356246916 2.01295338726552
"455" 21 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.495821688187264 0.834343256514506 1.22891854106025 0.984277961180425 1.09042532405272 1.23492788122824
"456" 21 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 4.055 0.471920187523339 1.03088827528376 1.04895794131420 1.29935413073423 1.01911849736692 0.942559429328762
"457" 21 5 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 6.59 0.595334006862632 0.79273255330318 0.921720771662767 1.35817473044401 1.07876358548413 2.01663772424639
"458" 21 6 3.253 3.318 3.562 2.762 2.824 6.685 1.47741217688596 1.61545433692258 1.85208684782726 1.62809824343336 1.99061737571833 1.65987520374404
"459" 21 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.336789805024292 0.812433354593598 0.867655803921649 1.31761346374161 1.11637828859351 1.31825809234942
"460" 21 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.973 0.317370556760839 0.238768436972901 0.744497790192985 0.952622316160488 1.11275456212766 1.38396963170734
"461" 21 9 0.81 0.723 0.682 0.936 0.671 1.047 0.586722101775718 0.575176446436098 1.21943341303086 1.34970464092893 1.19813654882658 1.24173053354693
"462" 21 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.620905352083505 0.397976679605199 0.81422725667828 0.963825531886177 1.10602169162740 1.10524885008947
"463" 21 11 1.526 1.756 1.702 1.547 1.381 1.679 0.737930789274668 0.567356950990813 0.792514986999199 1.43855363205814 1.32615251798818 1.45394813690449
"464" 21 12 1.511 1.861 1.63 2.078 2.211 1.716 0.671799682986958 0.860285734165575 1.23465561583228 1.63731964203506 1.66322854716786 1.42447894322774
"465" 22 1 0.0550000000000002 0.189 0.0550000000000002 0.367 0.317 0.642 0.862163772672689 1.04637201221688 1.1401587007073 1.37012390836157 1.25514171996211 1.20927279145826
"466" 22 2 1.276 0.993 1.046 1.116 0.985 1.492 1.15049099126234 1.20392493613101 1.21409450489304 1.47030500936032 1.62746554201683 1.49723819972901
"467" 22 3 3.402 3.411 3.284 3.703 3.319 3.15 1.46389385517925 1.91949245957130 1.70091022374824 1.97030172341492 2.04802043128736 1.97739575774467
"468" 22 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.161 0.124 4.172 0.751643639389383 0.816939378348612 1.12512944016393 0.923842205519972 0.876448930217211 1.23672617552386
"469" 22 5 0.825 0.867 0.873 0.896 0.945 4.836 0.727813734355812 0.901462483980074 1.39301261999178 1.16981242899196 1.47343608546776 1.58173374898107
"470" 22 6 1.855 1.666 1.948 1.25 1.81 5.593 0.955599995469625 1.09150665852394 1.20870385742708 1.41375434208336 1.31406406221423 1.52294017696004
"471" 22 7 1.707 1.639 1.349 1.747 1.671 1.421 1.01514820925595 1.04996085579521 1.46107684350353 1.41453463914349 1.63734765174141 1.40785054234265
"472" 22 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0159943588333141 0.498988247410511 0.737713670115754 0.941310637325009 1.00454192741975 1.33613363598793
"473" 22 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.199646102189568 0.809829267064024 0.890894354899471 0.850443134708476 0.832138523794159 1.19793190701844
"474" 22 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.237638332176149 0.584947719595272 0.741914876475168 0.917933414757269 0.955599889089118 0.951781128162191
"475" 22 11 3.843 3.952 4.102 4.276 4.432 4.342 1.01223052661581 1.18815433962885 1.91060217947776 1.9178590491434 2.04311468475937 2.20946950092063
"476" 22 12 0.458 0.4 0.401 0.517 0.499 0.548 0.400895986306893 0.703942318155023 0.963941171066753 1.00509799212452 0.92865080874614 1.02972437430229
"477" 23 1 0.583 0.897 1.105 0.896 0.617 0.66 0.880063945636903 1.16272969869236 1.42622190130540 1.31614888113899 1.14162780335243 1.43540128138116
"478" 23 2 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.670404106224327 0.724768423404097 1.02250870049957 1.26474194137902 1.03434503550241 1.11549597075298
"479" 23 3 0.762 0.0550000000000002 0.571 0.0550000000000002 0.876 0.401 0.921233537962642 0.592448803639796 0.945962747130333 1.03802985372613 1.27532811577597 1.38258603804221
"480" 23 4 1.276 1.268 0.957 1.297 1.16 4.865 0.87443484511553 1.21371400962410 0.952708666496316 1.05761205943933 1.40819596531666 1.57866049303379
"481" 23 5 0.34 0.273 0.303 0.476 0.265 4.172 0.495665285384264 0.984203859259893 0.8104037572714 1.19650162326136 1.31843689316555 1.34141033734003
"482" 23 6 1.463 1.731 1.358 1.596 1.355 5.396 0.7907215131863 0.902166052157782 1.23530343613099 1.09487755562135 1.33880116492346 1.54400240766112
"483" 23 7 0.0550000000000002 0.159000000000000 0.468 0.243 0.54 0.624 0.397243920512764 0.892567300721056 0.852468850241616 1.07830372693877 1.03846569519791 1.43725228455541
"484" 23 8 0.0550000000000002 0.0550000000000002 0.195 0.0550000000000002 0.0550000000000002 0.254 0.304772188878267 0.498295238434629 0.75962892272412 0.824048513301643 1.19579876909230 1.48460230261348
"485" 23 9 0.745 0.218 0.468 0.161 0.739 0.0550000000000002 0.836776633920688 0.705857674959319 0.740632479297468 0.672821675495452 1.23394008887522 1.16475167860512
"486" 23 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.463349866648839 0.526839943390538 0.696481962176886 0.761520705958625 0.793704818874219 1.13115339572862
"487" 23 11 0.412 0.273 0.0550000000000002 0.557 0.341 0.0550000000000002 0.148721734627315 0.674446024657638 0.553966292460812 0.792998415430311 0.957984223581894 1.00222122759435
"488" 23 12 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.578332002794888 0.695281392956199 0.667639564941557 0.607413976213905 0.724102514405277 0.913826294118035
"489" 24 1 3.969 4.076 4.237 4.338 4.463 4.377 1.71763744021425 2.01229581981645 2.06318114370681 2.04131848842891 2.39479383144029 2.52452377030939
"490" 24 2 0.84 0.652 1.234 0.39 0.705 0.568 0.658595216081149 0.952532994676837 1.41053153652301 1.00122588651261 1.20708547164143 1.35009285987824
"491" 24 3 2.371 2.587 2.302 2.919 2.836 2.666 0.947158556121 1.25250445944764 1.46073917184533 1.69263410214095 1.94681297069216 2.14720965956706
"492" 24 4 1.404 1.258 1.367 1.036 1.854 5.429 0.987873953885428 0.788457048621573 0.878160530575908 1.22490436025312 1.73879220864684 1.88494739030222
"493" 24 5 2.164 2.005 2.435 1.687 1.926 5.476 1.25179014249368 1.02473738057353 1.52046500302328 1.54330752942982 1.69795703958917 1.589911643571
"494" 24 6 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 4.055 0.224477688303909 0.63612246477709 0.461697481005189 0.814500097263669 1.04976041765923 0.990554178010358
"495" 24 7 0.778 0.554 0.551 1.127 0.771 0.401 0.866365527903097 0.636393275703348 0.942222012337878 1.01730085250838 1.33681741765977 1.13129588262946
"496" 24 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.132 0.0550000000000002 0.548 0.337956891005579 0.492349385641111 0.602137857890635 1.02861049222216 1.28093905589884 1.29607280161157
"497" 24 9 0.34 0.469 0.647 0.666 0.635 0.642 0.617374107727172 0.525828974784266 0.583284508629355 1.02004662003045 1.16410394074572 1.21747764047838
"498" 24 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.448264481246141 0.499625807356767 0.543327949276037 0.59537426383087 0.965653832675592 0.889209392774654
